ts,AOI_Control_Loop_Flow_Eq_Feed_Tank.LIT_30_01,AOI_Control_Loop_Flow_Eq_Feed_Tank.SP_Level_Flow_Eq_Tank,AOI_Control_Loop_Flow_Eq_Feed_Tank.Water_Off_Range,AOI_Control_Loop_Flow_Eq_Feed_Tank.ZC_30_03,AOI_Control_Loop_Flow_Eq_Feed_Tank.ZCC_30_07,AOI_Control_Loop_Flow_Eq_Feed_Tank.ZCC_30_08,AOI_Control_Loop_Flow_Eq_Feed_Tank.ZCO_30_07,AOI_Control_Loop_Flow_Eq_Feed_Tank.ZCO_30_08,AOI_Control_Loop_Flow_Eq_Feed_Tank.Sts_Auto,AOI_Control_Loop_Flow_Eq_Feed_Tank.Water_Off_Range_SCADA_Reset,AOI_Control_Loop_Flow_Eq_Feed_Tank.ATS_1_Utility_Power
2024-06-13 09:27:12,10.751852035522461,15.0,False,6.515829086303711,False,True,True,False,True,False,True
2024-06-13 09:27:14,10.658792495727539,15.0,False,6.788609504699707,False,True,True,False,True,False,True
2024-06-13 09:27:17,10.25471305847168,15.0,False,7.3853583335876465,False,True,True,False,True,False,True
2024-06-13 09:27:19,10.311016082763672,15.0,False,7.5251336097717285,False,True,True,False,True,False,True
2024-06-13 09:27:22,10.091079711914062,15.0,False,7.946859359741211,False,True,True,False,True,False,True
2024-06-13 09:27:24,9.956877708435059,15.0,False,9.585321426391602,False,True,True,False,True,False,True
2024-06-13 09:27:27,9.694243431091309,15.0,False,9.585321426391602,False,True,True,False,True,False,True
2024-06-13 09:27:30,9.552436828613281,15.0,False,9.585321426391602,False,True,True,False,True,False,True
2024-06-13 09:27:33,8.934117317199707,15.0,False,9.585321426391602,False,True,True,False,True,False,True
2024-06-13 09:27:35,9.094137191772461,15.0,False,9.585321426391602,False,True,True,False,True,False,True
2024-06-13 09:27:38,8.47778034210205,15.0,False,9.585321426391602,False,True,True,False,True,False,True
2024-06-13 09:27:40,8.75468635559082,15.0,False,9.585321426391602,False,True,True,False,True,False,True
2024-06-13 09:27:42,8.8618803024292,15.0,False,9.585321426391602,False,True,True,False,True,False,True
2024-06-13 09:27:45,8.931231498718262,15.0,False,9.585321426391602,False,True,True,False,True,False,True
2024-06-13 09:27:47,8.896717071533203,15.0,False,9.585321426391602,False,True,True,False,True,False,True
2024-06-13 09:27:50,9.263575553894043,15.0,False,9.585321426391602,False,True,True,False,True,False,True
2024-06-13 09:27:52,9.136611938476562,15.0,False,9.585321426391602,False,True,True,False,True,False,True
2024-06-13 09:27:55,9.009296417236328,15.0,False,19.5853214263916,False,True,True,False,True,False,True
2024-06-13 09:27:57,9.109427452087402,15.0,False,19.5853214263916,False,True,True,False,True,False,True
2024-06-13 09:28:00,9.147902488708496,15.0,False,19.5853214263916,False,True,True,False,True,False,True
2024-06-13 09:28:02,8.92052173614502,15.0,False,19.5853214263916,False,True,True,False,True,False,True
2024-06-13 09:28:05,9.181092262268066,15.0,False,19.5853214263916,False,True,True,False,True,False,True
2024-06-13 09:28:07,9.037461280822754,15.0,False,19.5853214263916,False,True,True,False,True,False,True
2024-06-13 09:28:10,8.963586807250977,15.0,False,19.5853214263916,False,True,True,False,True,False,True
2024-06-13 09:28:12,8.784348487854004,15.0,False,19.5853214263916,False,True,True,False,True,False,True
2024-06-13 09:28:15,8.848926544189453,15.0,False,19.5853214263916,False,True,True,False,True,False,True
2024-06-13 09:28:17,8.848926544189453,15.0,False,19.5853214263916,False,True,True,False,True,False,True
2024-06-13 09:28:20,8.731973648071289,15.0,False,19.5853214263916,False,True,True,False,True,False,True
2024-06-13 09:28:22,8.789451599121094,15.0,False,19.5853214263916,False,True,True,False,True,False,True
2024-06-13 09:28:25,8.873677253723145,15.0,False,29.5853214263916,False,True,True,False,True,False,True
2024-06-13 09:28:28,8.79768180847168,15.0,False,29.5853214263916,False,True,True,False,True,False,True
2024-06-13 09:28:30,9.047779083251953,15.0,False,29.5853214263916,False,True,True,False,True,False,True
2024-06-13 09:28:33,9.213117599487305,15.0,False,29.5853214263916,False,True,True,False,True,False,True
2024-06-13 09:28:35,9.023519515991211,15.0,False,29.5853214263916,False,True,True,False,True,False,True
2024-06-13 09:28:37,9.023519515991211,15.0,False,29.5853214263916,False,True,True,False,True,False,True
2024-06-13 09:28:40,8.903186798095703,15.0,False,29.5853214263916,False,True,True,False,True,False,True
2024-06-13 09:28:43,9.190834045410156,15.0,False,29.5853214263916,False,True,True,False,True,False,True
2024-06-13 09:28:45,8.856351852416992,15.0,False,29.5853214263916,False,True,True,False,True,False,True
2024-06-13 09:28:47,8.91966438293457,15.0,False,29.5853214263916,False,True,True,False,True,False,True
2024-06-13 09:28:50,9.305481910705566,15.0,False,29.5853214263916,False,True,True,False,True,False,True
2024-06-13 09:28:52,9.442644119262695,15.0,False,29.5853214263916,False,True,True,False,True,False,True
2024-06-13 09:28:54,9.442644119262695,15.0,False,29.5853214263916,False,True,True,False,True,False,True
2024-06-13 09:28:57,10.080899238586426,15.0,False,39.58531951904297,False,True,True,False,True,False,True
2024-06-13 09:28:59,10.488335609436035,15.0,False,39.58531951904297,False,True,True,False,True,False,True
2024-06-13 09:29:01,10.338774681091309,15.0,False,39.58531951904297,False,True,True,False,True,False,True
2024-06-13 09:29:04,10.338774681091309,15.0,False,39.58531951904297,False,True,True,False,True,False,True
2024-06-13 09:29:06,10.638083457946777,15.0,False,39.58531951904297,False,True,True,False,True,False,True
2024-06-13 09:29:09,10.782410621643066,15.0,False,39.58531951904297,False,True,True,False,True,False,True
2024-06-13 09:29:11,11.603596687316895,15.0,False,39.58531951904297,False,True,True,False,True,False,True
2024-06-13 09:29:14,11.381914138793945,15.0,False,39.58531951904297,False,True,True,False,True,False,True
2024-06-13 09:29:17,11.606356620788574,15.0,False,39.58531951904297,False,True,True,False,True,False,True
2024-06-13 09:29:19,12.149337768554688,15.0,False,39.58531951904297,False,True,True,False,True,False,True
2024-06-13 09:29:22,12.138702392578125,15.0,False,39.58531951904297,False,True,True,False,True,False,True
2024-06-13 09:29:25,12.680079460144043,15.0,False,39.58531951904297,False,True,True,False,True,False,True
2024-06-13 09:29:28,12.684969902038574,15.0,False,39.58531951904297,False,True,True,False,True,False,True
2024-06-13 09:29:30,13.021122932434082,15.0,False,39.58531951904297,False,True,True,False,True,False,True
2024-06-13 09:29:33,13.318195343017578,15.0,False,39.58531951904297,False,True,True,False,True,False,True
2024-06-13 09:29:35,13.406466484069824,15.0,False,39.58531951904297,False,True,True,False,True,False,True
2024-06-13 09:29:38,13.731728553771973,15.0,False,39.58531951904297,False,True,True,False,True,False,True
2024-06-13 09:29:41,13.821179389953613,15.0,False,39.58531951904297,False,True,True,False,True,False,True
2024-06-13 09:29:44,13.887054443359375,15.0,False,39.58531951904297,False,True,True,False,True,False,True
2024-06-13 09:29:46,14.433440208435059,15.0,False,39.58531951904297,False,True,True,False,True,False,True
2024-06-13 09:29:48,14.886360168457031,15.0,False,39.58531951904297,False,True,True,False,True,False,True
2024-06-13 09:29:51,14.669900894165039,15.0,False,39.58531951904297,False,True,True,False,True,False,True
2024-06-13 09:29:53,15.440896034240723,15.0,False,39.58531951904297,False,True,True,False,True,False,True
2024-06-13 09:29:55,15.206690788269043,15.0,False,39.58531951904297,False,True,True,False,True,False,True
2024-06-13 09:29:58,15.206690788269043,15.0,False,39.58531951904297,False,True,True,False,True,False,True
2024-06-13 09:30:00,15.589390754699707,15.0,False,39.58531951904297,False,True,True,False,True,False,True
2024-06-13 09:30:03,16.18145751953125,15.0,False,39.58531951904297,False,True,True,False,True,False,True
2024-06-13 09:30:05,15.836616516113281,15.0,False,39.56439971923828,False,True,True,False,True,False,True
2024-06-13 09:30:08,16.073955535888672,15.0,False,39.29620361328125,False,True,True,False,True,False,True
2024-06-13 09:30:10,16.235267639160156,15.0,False,39.08812713623047,False,True,True,False,True,False,True
2024-06-13 09:30:12,15.87395191192627,15.0,False,39.03667068481445,False,True,True,False,True,False,True
2024-06-13 09:30:15,16.042028427124023,15.0,False,39.36735153198242,False,True,True,False,True,False,True
2024-06-13 09:30:17,16.147554397583008,15.0,False,39.15656280517578,False,True,True,False,True,False,True
2024-06-13 09:30:19,16.147554397583008,15.0,False,39.013221740722656,False,True,True,False,True,False,True
2024-06-13 09:30:22,16.0172176361084,15.0,False,39.09954071044922,False,True,True,False,True,False,True
2024-06-13 09:30:24,16.175233840942383,15.0,False,38.89453887939453,False,True,True,False,True,False,True
2024-06-13 09:30:27,15.902593612670898,15.0,False,39.11863708496094,False,True,True,False,True,False,True
2024-06-13 09:30:29,15.974553108215332,15.0,False,39.0069694519043,False,True,True,False,True,False,True
2024-06-13 09:30:32,15.849325180053711,15.0,False,39.09524917602539,False,True,True,False,True,False,True
2024-06-13 09:30:34,16.276737213134766,15.0,False,38.6199836730957,False,True,True,False,True,False,True
2024-06-13 09:30:37,16.140365600585938,15.0,False,38.70713806152344,False,True,True,False,True,False,True
2024-06-13 09:30:40,16.25404167175293,15.0,False,38.542640686035156,False,True,True,False,True,False,True
2024-06-13 09:30:42,16.104108810424805,15.0,False,38.64469528198242,False,True,True,False,True,False,True
2024-06-13 09:30:44,16.09464454650879,15.0,False,38.60843276977539,False,True,True,False,True,False,True
2024-06-13 09:30:47,15.8202543258667,15.0,False,38.84521484375,False,True,True,False,True,False,True
2024-06-13 09:30:50,16.311138153076172,15.0,False,38.30583953857422,False,True,True,False,True,False,True
2024-06-13 09:30:52,15.895537376403809,15.0,False,38.67893600463867,False,True,True,False,True,False,True
2024-06-13 09:30:55,16.054973602294922,15.0,False,38.47753143310547,False,True,True,False,True,False,True
2024-06-13 09:30:57,16.005840301513672,15.0,False,38.483734130859375,False,True,True,False,True,False,True
2024-06-13 09:30:59,16.055830001831055,15.0,False,38.39080047607422,False,True,True,False,True,False,True
2024-06-13 09:31:03,15.808891296386719,15.0,False,38.39752197265625,False,True,True,False,True,False,True
2024-06-13 09:31:05,15.89345932006836,15.0,False,38.55215072631836,False,True,True,False,True,False,True
2024-06-13 09:31:07,15.89345932006836,15.0,False,38.43815231323242,False,True,True,False,True,False,True
2024-06-13 09:31:10,16.039993286132812,15.0,False,38.25011444091797,False,True,True,False,True,False,True
2024-06-13 09:31:12,15.71506118774414,15.0,False,38.16890335083008,False,True,True,False,True,False,True
2024-06-13 09:31:14,15.71506118774414,15.0,False,38.49934387207031,False,True,True,False,True,False,True
2024-06-13 09:31:17,16.116416931152344,15.0,False,38.056488037109375,False,True,True,False,True,False,True
2024-06-13 09:31:19,14.997340202331543,15.0,False,39.161685943603516,False,True,True,False,True,False,True
2024-06-13 09:31:22,15.388504981994629,15.0,False,38.75922393798828,False,True,True,False,True,False,True
2024-06-13 09:31:24,15.258132934570312,15.0,False,38.8772087097168,False,True,True,False,True,False,True
2024-06-13 09:31:27,15.605778694152832,15.0,False,38.508670806884766,False,True,True,False,True,False,True
2024-06-13 09:31:29,15.847406387329102,15.0,False,38.23476028442383,False,True,True,False,True,False,True
2024-06-13 09:31:32,16.021387100219727,15.0,False,38.02040100097656,False,True,True,False,True,False,True
2024-06-13 09:31:34,15.48922061920166,15.0,False,38.52552795410156,False,True,True,False,True,False,True
2024-06-13 09:31:37,16.14497947692871,15.0,False,37.83026123046875,False,True,True,False,True,False,True
2024-06-13 09:31:40,16.148988723754883,15.0,False,37.77842712402344,False,True,True,False,True,False,True
2024-06-13 09:31:42,15.803215980529785,15.0,False,38.08640670776367,False,True,True,False,True,False,True
2024-06-13 09:31:45,15.889150619506836,15.0,False,37.964500427246094,False,True,True,False,True,False,True
2024-06-13 09:31:47,15.699304580688477,15.0,False,38.12282943725586,False,True,True,False,True,False,True
2024-06-13 09:31:50,15.385083198547363,15.0,False,38.417083740234375,False,True,True,False,True,False,True
2024-06-13 09:31:52,15.51386833190918,15.0,False,38.26849365234375,False,True,True,False,True,False,True
2024-06-13 09:31:55,15.328733444213867,15.0,False,38.43761444091797,False,True,True,False,True,False,True
2024-06-13 09:31:58,14.610743522644043,15.0,False,39.14259338378906,False,True,True,False,True,False,True
2024-06-13 09:32:00,14.824925422668457,15.0,False,39.15556335449219,False,True,True,False,True,False,True
2024-06-13 09:32:03,14.630169868469238,15.0,False,38.949562072753906,False,True,True,False,True,False,True
2024-06-13 09:32:05,14.480997085571289,15.0,False,39.15891647338867,False,True,True,False,True,False,True
2024-06-13 09:32:07,13.818097114562988,15.0,False,39.324771881103516,False,True,True,False,True,False,True
2024-06-13 09:32:09,13.75177001953125,15.0,False,40.034156799316406,False,True,True,False,True,False,True
2024-06-13 09:32:12,14.238870620727539,15.0,False,40.15221405029297,False,True,True,False,True,False,True
2024-06-13 09:32:14,14.238870620727539,15.0,False,39.69252395629883,False,True,True,False,True,False,True
2024-06-13 09:32:17,14.052203178405762,15.0,False,39.91634750366211,False,True,True,False,True,False,True
2024-06-13 09:32:19,14.202679634094238,15.0,False,39.80097198486328,False,True,True,False,True,False,True
2024-06-13 09:32:22,13.780184745788574,15.0,False,40.26901626586914,False,True,True,False,True,False,True
2024-06-13 09:32:24,14.167043685913086,15.0,False,39.92170333862305,False,True,True,False,True,False,True
2024-06-13 09:32:27,14.408468246459961,15.0,False,39.70793914794922,False,True,True,False,True,False,True
2024-06-13 09:32:29,14.599093437194824,15.0,False,39.53640365600586,False,True,True,False,True,False,True
2024-06-13 09:32:33,14.775198936462402,15.0,True,0.0,True,True,False,False,True,False,True
2024-06-13 09:32:35,15.445513725280762,15.0,True,0.0,True,True,False,False,True,False,True
2024-06-13 09:32:37,15.445513725280762,15.0,True,0.0,True,True,False,False,True,False,True
2024-06-13 09:32:40,15.535387992858887,15.0,True,0.0,True,True,False,False,True,False,True
2024-06-13 09:32:42,15.43952751159668,15.0,True,0.0,True,True,False,False,True,False,True
2024-06-13 09:32:45,15.961596488952637,15.0,True,0.0,True,True,False,False,True,False,True
2024-06-13 09:32:47,15.99586009979248,15.0,True,0.0,True,True,False,False,True,False,True
2024-06-13 09:32:50,15.832880973815918,15.0,True,0.0,True,True,False,False,True,False,True
2024-06-13 09:32:52,16.198806762695312,15.0,True,0.0,True,True,False,False,True,False,True
2024-06-13 09:32:55,15.56261920928955,15.0,True,0.0,True,True,False,False,True,False,True
2024-06-13 09:32:57,15.807636260986328,15.0,True,0.0,True,True,False,False,True,False,True
2024-06-13 09:33:00,15.632967948913574,15.0,True,0.0,True,True,False,False,True,False,True
2024-06-13 09:33:03,15.689534187316895,15.0,True,0.0,True,True,False,False,True,False,True
2024-06-13 09:33:06,15.652703285217285,15.0,True,0.0,True,True,False,False,True,False,True
2024-06-13 09:33:09,14.70038890838623,15.0,True,0.0,True,True,False,False,True,False,True
2024-06-13 09:33:11,15.094101905822754,15.0,True,0.0,True,True,False,False,True,False,True
2024-06-13 09:33:14,14.680849075317383,15.0,True,0.0,True,True,False,False,True,False,True
2024-06-13 09:33:16,14.647656440734863,15.0,True,0.0,True,True,False,False,True,False,True
2024-06-13 09:33:19,14.70559310913086,15.0,True,0.0,True,True,False,False,True,False,True
2024-06-13 09:33:21,14.464354515075684,15.0,True,0.0,True,True,False,False,True,False,True
2024-06-13 09:33:24,14.608611106872559,15.0,True,0.0,True,True,False,False,True,False,True
2024-06-13 09:33:26,13.83664608001709,15.0,True,0.0,True,True,False,False,True,False,True
2024-06-13 09:33:29,14.082575798034668,15.0,True,0.0,True,True,False,False,True,False,True
2024-06-13 09:33:31,14.098418235778809,15.0,True,0.0,True,True,False,False,True,False,True
2024-06-13 09:33:34,14.276185989379883,15.0,True,0.0,True,True,False,False,True,False,True
2024-06-13 09:33:37,14.580878257751465,15.0,True,0.0,True,True,False,False,True,False,True
2024-06-13 09:33:39,14.580878257751465,15.0,True,0.0,True,True,False,False,True,False,True
2024-06-13 09:33:41,14.264567375183105,15.0,True,0.0,True,True,False,False,True,False,True
2024-06-13 09:33:44,14.578107833862305,15.0,True,0.0,True,True,False,False,True,False,True
2024-06-13 09:33:46,14.700248718261719,15.0,True,0.0,True,True,False,False,True,False,True
2024-06-13 09:33:49,15.248769760131836,15.0,False,0.0,True,True,False,False,True,False,True
2024-06-13 09:33:51,15.014820098876953,15.0,False,0.0,True,True,False,False,True,False,True
2024-06-13 09:33:54,15.011780738830566,15.0,False,0.0,False,True,True,False,True,True,True
2024-06-13 09:33:56,15.510477066040039,15.0,False,0.0,False,True,True,False,True,True,True
2024-06-13 09:34:00,15.861307144165039,15.0,False,0.0,False,True,True,False,True,False,True
2024-06-13 09:34:02,15.940301895141602,15.0,False,0.0,False,True,True,False,True,False,True
2024-06-13 09:34:05,15.901616096496582,15.0,False,0.0,False,True,True,False,True,False,True
2024-06-13 09:34:07,16.503597259521484,15.0,False,0.0,False,True,True,False,True,False,True
2024-06-13 09:34:10,16.23628807067871,15.0,False,0.0,False,True,True,False,True,False,True
2024-06-13 09:34:12,16.168058395385742,15.0,False,0.0,False,True,True,False,True,False,True
2024-06-13 09:34:15,15.92177963256836,15.0,False,0.0,False,True,True,False,True,False,True
2024-06-13 09:34:17,15.793523788452148,15.0,False,0.0,False,True,True,False,True,False,True
2024-06-13 09:34:20,15.471261024475098,15.0,False,0.0,False,True,True,False,True,False,True
2024-06-13 09:34:22,15.296002388000488,15.0,False,0.0,False,True,True,False,True,False,True
2024-06-13 09:34:24,15.646681785583496,15.0,False,0.0,False,True,True,False,True,False,True
2024-06-13 09:34:27,15.280562400817871,15.0,False,0.0,False,True,True,False,True,False,True
2024-06-13 09:34:29,14.724674224853516,15.0,False,0.0,False,True,True,False,True,False,True
2024-06-13 09:34:31,14.724674224853516,15.0,False,0.2939678728580475,False,True,True,False,True,False,True
2024-06-13 09:34:34,14.425076484680176,15.0,False,0.6137767434120178,False,True,True,False,True,False,True
2024-06-13 09:34:36,14.364044189453125,15.0,False,0.7005442380905151,False,True,True,False,True,False,True
2024-06-13 09:34:39,14.307329177856445,15.0,False,0.8004348278045654,False,True,True,False,True,False,True
2024-06-13 09:34:42,14.116527557373047,15.0,False,1.0151206254959106,False,True,True,False,True,False,True
2024-06-13 09:34:44,14.284290313720703,15.0,False,0.8834701180458069,False,True,True,False,True,False,True
2024-06-13 09:34:46,13.683709144592285,15.0,False,0.9073272347450256,False,True,True,False,True,False,True
2024-06-13 09:34:48,14.049430847167969,15.0,False,1.5602511167526245,False,True,True,False,True,False,True
2024-06-13 09:34:51,14.287933349609375,15.0,False,1.2277401685714722,False,True,True,False,True,False,True
2024-06-13 09:34:53,14.393207550048828,15.0,False,1.0198999643325806,False,True,True,False,True,False,True
2024-06-13 09:34:55,14.478504180908203,15.0,False,0.9403474926948547,False,True,True,False,True,False,True
2024-06-13 09:34:58,14.720817565917969,15.0,False,0.8771353960037231,False,True,True,False,True,False,True
2024-06-13 09:35:00,14.720817565917969,15.0,False,0.6451387405395508,False,True,True,False,True,False,True
2024-06-13 09:35:03,14.906105041503906,15.0,False,0.4660787880420685,False,True,True,False,True,False,False
2024-06-13 09:35:05,15.385251998901367,15.0,False,0.0,True,True,False,False,False,False,False
2024-06-13 09:35:07,15.533793449401855,15.0,False,0.0,True,True,False,False,False,False,False
2024-06-13 09:35:10,15.528642654418945,15.0,False,0.0,True,True,False,False,False,False,False
2024-06-13 09:35:12,15.62965202331543,15.0,False,0.0,True,True,False,False,False,False,False
2024-06-13 09:35:15,15.834967613220215,15.0,False,0.0,True,True,False,False,False,False,False
2024-06-13 09:35:17,16.107173919677734,15.0,False,0.0,True,True,False,False,False,False,False
2024-06-13 09:35:20,16.29078483581543,15.0,False,0.0,True,True,False,False,False,False,False
2024-06-13 09:35:22,16.391502380371094,15.0,False,0.0,True,True,False,False,False,False,False
2024-06-13 09:35:25,15.631758689880371,15.0,False,0.0,True,True,False,False,False,False,False
2024-06-13 09:35:28,15.624469757080078,15.0,False,0.0,True,True,False,False,False,False,False
2024-06-13 09:35:30,15.834657669067383,15.0,False,0.0,True,True,False,False,False,False,False
2024-06-13 09:35:33,15.620994567871094,15.0,False,0.0,True,True,False,False,False,False,False
2024-06-13 09:35:35,15.576529502868652,15.0,False,0.0,True,True,False,False,False,False,False
2024-06-13 09:35:37,15.26986026763916,15.0,False,0.0,True,True,False,False,False,False,False
2024-06-13 09:35:40,14.969035148620605,15.0,False,0.0,True,True,False,False,False,False,False
2024-06-13 09:35:42,14.698598861694336,15.0,False,0.0,True,True,False,False,False,False,False
2024-06-13 09:35:44,14.698598861694336,15.0,False,0.0,True,True,False,False,False,False,False
2024-06-13 09:35:47,14.497962951660156,15.0,False,0.0,True,True,False,False,False,False,False
2024-06-13 09:35:49,14.622270584106445,15.0,False,0.0,True,True,False,False,False,False,False
2024-06-13 09:35:52,14.474542617797852,15.0,False,0.0,True,True,False,False,False,False,False
2024-06-13 09:35:54,13.964509963989258,15.0,False,0.0,True,True,False,False,False,False,False
2024-06-13 09:35:57,13.93602466583252,15.0,False,0.0,True,True,False,False,False,False,False
2024-06-13 09:35:59,14.035054206848145,15.0,False,0.0,True,True,False,False,False,False,False
2024-06-13 09:36:02,14.244062423706055,15.0,False,0.0,True,True,False,False,False,False,False
2024-06-13 09:36:04,13.892898559570312,15.0,False,0.0,True,True,False,False,False,False,False
2024-06-13 09:36:06,14.100427627563477,15.0,False,0.0,True,True,False,False,False,False,False
2024-06-13 09:36:09,14.378179550170898,15.0,False,0.0,True,True,False,False,False,False,False
2024-06-13 09:36:11,14.55349063873291,15.0,False,0.0,True,True,False,False,False,False,False
2024-06-13 09:36:14,14.796808242797852,15.0,False,0.0,True,True,False,False,False,False,False
2024-06-13 09:36:16,14.699555397033691,15.0,False,0.0,True,True,False,False,False,False,False
2024-06-13 09:36:19,15.224043846130371,15.0,False,0.0,True,True,False,False,False,False,True
2024-06-13 09:36:21,15.459765434265137,15.0,False,0.0,True,True,False,False,False,False,True
2024-06-13 09:36:24,15.488125801086426,15.0,False,0.0,True,True,False,False,False,False,True
2024-06-13 09:36:26,15.39030647277832,15.0,False,0.0,False,True,True,False,True,False,True
2024-06-13 09:36:29,15.895706176757812,15.0,False,0.0,False,True,True,False,True,False,True
2024-06-13 09:36:31,15.763784408569336,15.0,False,0.0,False,True,True,False,True,False,True
2024-06-13 09:36:34,15.847301483154297,15.0,False,0.0,False,True,True,False,True,False,True
2024-06-13 09:36:36,16.03108024597168,15.0,False,0.0,False,True,True,False,True,False,True
2024-06-13 09:36:39,16.151052474975586,15.0,False,0.0,False,True,True,False,True,False,True
2024-06-13 09:36:41,16.057493209838867,15.0,False,0.0,False,True,True,False,True,False,True
2024-06-13 09:36:44,15.469965934753418,15.0,False,0.0,False,True,True,False,True,False,True
2024-06-13 09:36:46,15.469965934753418,15.0,False,0.0,False,True,True,False,True,False,True
2024-06-13 09:36:49,15.544867515563965,15.0,False,0.0,False,True,True,False,True,False,True
2024-06-13 09:36:51,15.123610496520996,15.0,False,0.2608203887939453,False,True,True,False,True,False,True
2024-06-13 09:36:54,15.18883991241455,15.0,False,0.18853804469108582,False,True,True,False,True,False,True
2024-06-13 09:36:56,15.130707740783691,15.0,False,0.24049745500087738,False,True,True,False,True,False,True
2024-06-13 09:36:59,14.937541961669922,15.0,False,0.43385112285614014,False,True,True,False,True,False,True
2024-06-13 09:37:01,14.574848175048828,15.0,False,0.8097259998321533,False,True,True,False,True,False,True
2024-06-13 09:37:04,14.211981773376465,15.0,False,1.2008893489837646,False,True,True,False,True,False,True
2024-06-13 09:37:07,13.977988243103027,15.0,False,1.4745428562164307,False,True,True,False,True,False,True
2024-06-13 09:37:09,13.970022201538086,15.0,False,1.5253251791000366,False,True,True,False,True,False,True
2024-06-13 09:37:12,13.879825592041016,15.0,False,1.6610682010650635,False,True,True,False,True,False,True
2024-06-13 09:37:15,13.832655906677246,15.0,False,1.6127724647521973,False,True,True,False,True,False,True
2024-06-13 09:37:17,13.931941986083984,15.0,False,1.7088007926940918,False,True,True,False,True,False,True
2024-06-13 09:37:19,14.042032241821289,15.0,False,1.642754316329956,False,True,True,False,True,False,True
2024-06-13 09:37:22,14.556936264038086,15.0,False,1.6746866703033447,False,True,True,False,True,False,True
2024-06-13 09:37:24,14.75585651397705,15.0,False,1.18038809299469,False,True,True,False,True,False,True
2024-06-13 09:37:26,14.75585651397705,15.0,False,0.9904347658157349,False,True,True,False,True,False,True
2024-06-13 09:37:29,14.481959342956543,15.0,False,1.2824952602386475,False,True,True,False,True,False,True
2024-06-13 09:37:31,14.95540714263916,15.0,False,0.8168227076530457,False,True,True,False,True,False,True
2024-06-13 09:37:33,0.08054127544164658,15.0,False,100.0,False,True,True,False,True,False,True
2024-06-13 09:37:36,0.6635317802429199,15.0,False,100.0,False,True,True,False,True,False,True
2024-06-13 09:37:38,0.6803497076034546,15.0,False,100.0,False,True,True,False,True,False,True
2024-06-13 09:37:41,1.7253879308700562,15.0,False,100.0,False,True,True,False,True,False,True
2024-06-13 09:37:44,2.05486798286438,15.0,False,100.0,False,True,True,False,True,False,True
2024-06-13 09:37:46,2.6699235439300537,15.0,False,100.0,False,True,True,False,True,False,True
2024-06-13 09:37:49,3.446298122406006,15.0,False,100.0,False,True,True,False,True,False,True
2024-06-13 09:37:51,3.735558271408081,15.0,False,100.0,False,True,True,False,True,False,True
2024-06-13 09:37:54,4.12761116027832,15.0,False,100.0,False,True,True,False,True,False,True
2024-06-13 09:37:56,4.66251802444458,15.0,False,100.0,False,True,True,False,True,False,True
2024-06-13 09:37:59,4.998086452484131,15.0,False,100.0,False,True,True,False,True,False,True
2024-06-13 09:38:01,5.868246555328369,15.0,False,100.0,False,True,True,False,True,False,True
