ts,Ctrl_MF_Feed_Pumps.PI_Feed_Tank_Level,Ctrl_MF_Feed_Pumps.PI_Hyd_LL_SP,Ctrl_MF_Feed_Pumps.PI_Inlet_Pressure,Ctrl_MF_Feed_Pumps.PI_Inlet_Pressure_SP,Ctrl_MF_Feed_Pumps.PI_Max_Pmp_Speed_SP,Ctrl_MF_Feed_Pumps.PI_Min_Pmp_Speed_SP,Ctrl_MF_Feed_Pumps.PI_Op_Pressure_SP,Ctrl_MF_Feed_Pumps.PI_Pump_1_Assignment,Ctrl_MF_Feed_Pumps.PI_Pump_1_Speed_Fbk,Ctrl_MF_Feed_Pumps.PI_Pump_1_Sts_Running,Ctrl_MF_Feed_Pumps.PI_Pump_2_Assignment,Ctrl_MF_Feed_Pumps.PI_Pump_2_Speed_Fbk,Ctrl_MF_Feed_Pumps.PI_Pump_2_Sts_Running,Ctrl_MF_Feed_Pumps.PI_Pump_3_Assignment,Ctrl_MF_Feed_Pumps.PI_Pump_3_Speed_Fbk,Ctrl_MF_Feed_Pumps.PI_Pump_3_Sts_Running,Ctrl_MF_Feed_Pumps.PI_Start_Pmps_Delay_SP,Ctrl_MF_Feed_Pumps.PI_Stop_Pmps_Delay_SP,Ctrl_MF_Feed_Pumps.PI_Sts_Auto,Ctrl_MF_Feed_Pumps.PO_Lead_Lag_Demand_Set,Ctrl_MF_Feed_Pumps.PO_LLS_Prog_Cmd,Ctrl_MF_Feed_Pumps.PO_LLS_Start_Cmd,Ctrl_MF_Feed_Pumps.PO_Pump_1_Speed_Cmd,Ctrl_MF_Feed_Pumps.PO_Pump_2_Speed_Cmd,Ctrl_MF_Feed_Pumps.PO_Pump_3_Speed_Cmd,Ctrl_MF_Feed_Pumps.PO_Stop_LLS_Cmd
2024-06-27 13:32:11,15.636884689331055,0.0,1.6165589094161987,100.0,95.0,60.0,True,1,37.50875473022461,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,37.672725677490234,0.0,0.0,False
2024-06-27 13:32:14,15.868727684020996,0.0,2.7024943828582764,100.0,95.0,60.0,True,1,38.0518798828125,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,38.21404266357422,0.0,0.0,False
2024-06-27 13:32:18,15.668313980102539,0.0,3.4157371520996094,100.0,95.0,60.0,True,1,39.21831130981445,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,39.3792839050293,0.0,0.0,False
2024-06-27 13:32:22,16.138113021850586,0.0,4.1764678955078125,100.0,95.0,60.0,True,1,40.035125732421875,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,40.19483184814453,0.0,0.0,False
2024-06-27 13:32:25,15.97980785369873,0.0,4.940311431884766,100.0,95.0,60.0,True,1,40.685909271240234,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,40.84434509277344,0.0,0.0,False
2024-06-27 13:32:29,16.239076614379883,0.0,5.867549896240234,100.0,95.0,60.0,True,1,41.735504150390625,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,41.892391204833984,0.0,0.0,False
2024-06-27 13:32:32,16.110010147094727,0.0,6.801281929016113,100.0,95.0,60.0,True,1,42.29790496826172,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,42.4532356262207,0.0,0.0,False
2024-06-27 13:32:35,16.098970413208008,0.0,7.430758953094482,100.0,95.0,60.0,True,1,42.974430084228516,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,43.12870788574219,0.0,0.0,False
2024-06-27 13:32:38,15.688223838806152,0.0,8.33143424987793,100.0,95.0,60.0,True,1,43.53459548950195,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,43.6873779296875,0.0,0.0,False
2024-06-27 13:32:41,15.770186424255371,0.0,9.333312034606934,100.0,95.0,60.0,True,1,44.04469299316406,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,44.195804595947266,0.0,0.0,False
2024-06-27 13:32:45,15.75989818572998,0.0,9.959649085998535,100.0,95.0,60.0,True,1,44.847251892089844,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,44.997318267822266,0.0,0.0,False
2024-06-27 13:32:49,15.423527717590332,0.0,10.632173538208008,100.0,95.0,60.0,True,1,45.92044448852539,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,46.06938934326172,0.0,0.0,False
2024-06-27 13:32:53,15.305643081665039,0.0,11.602747917175293,100.0,95.0,60.0,True,1,46.56593322753906,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,46.7132568359375,0.0,0.0,False
2024-06-27 13:32:56,14.674421310424805,0.0,12.428536415100098,100.0,95.0,60.0,True,1,47.25934600830078,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,47.405303955078125,0.0,0.0,False
2024-06-27 13:33:00,14.817453384399414,0.0,13.351954460144043,100.0,95.0,60.0,True,1,47.903194427490234,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,48.047607421875,0.0,0.0,False
2024-06-27 13:33:03,14.497757911682129,0.0,15.0493745803833,100.0,95.0,60.0,True,1,48.34437561035156,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,48.4870491027832,0.0,0.0,False
2024-06-27 13:33:06,14.28603744506836,0.0,15.703060150146484,100.0,95.0,60.0,True,1,49.07563018798828,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,49.21721649169922,0.0,0.0,False
2024-06-27 13:33:11,14.28603744506836,0.0,15.703060150146484,100.0,95.0,60.0,True,1,50.080265045166016,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,50.220760345458984,0.0,0.0,False
2024-06-27 13:33:14,14.09800910949707,0.0,16.75836181640625,100.0,95.0,60.0,True,1,50.493194580078125,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,50.63192367553711,0.0,0.0,False
2024-06-27 13:33:17,13.743997573852539,0.0,17.51036834716797,100.0,95.0,60.0,True,1,51.156654357910156,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,51.29413986206055,0.0,0.0,False
2024-06-27 13:33:21,14.020577430725098,0.0,18.367477416992188,100.0,95.0,60.0,True,1,51.90437316894531,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,52.040428161621094,0.0,0.0,False
2024-06-27 13:33:26,14.382591247558594,0.0,19.138599395751953,100.0,95.0,60.0,True,1,52.810787200927734,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,52.945556640625,0.0,0.0,False
2024-06-27 13:33:29,14.052729606628418,0.0,20.11971664428711,100.0,95.0,60.0,True,1,53.35273361206055,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,53.48587417602539,0.0,0.0,False
2024-06-27 13:33:33,14.273785591125488,0.0,20.853330612182617,100.0,95.0,60.0,True,1,53.9844970703125,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,54.11640548706055,0.0,0.0,False
2024-06-27 13:33:36,14.087835311889648,0.0,21.515361785888672,100.0,95.0,60.0,True,1,54.63698196411133,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,54.76778793334961,0.0,0.0,False
2024-06-27 13:33:40,14.40372371673584,0.0,22.50893211364746,100.0,95.0,60.0,True,1,55.1461067199707,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,55.2752571105957,0.0,0.0,False
2024-06-27 13:33:43,14.450047492980957,0.0,23.378631591796875,100.0,95.0,60.0,True,1,55.56661605834961,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,55.69432067871094,0.0,0.0,False
2024-06-27 13:33:46,14.692655563354492,0.0,24.341459274291992,100.0,95.0,60.0,True,1,55.94047546386719,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,56.066566467285156,0.0,0.0,False
2024-06-27 13:33:49,14.985312461853027,0.0,25.078144073486328,100.0,95.0,60.0,True,1,56.522945404052734,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,56.64781188964844,0.0,0.0,False
2024-06-27 13:33:53,15.347465515136719,0.0,25.813610076904297,100.0,95.0,60.0,True,1,36.1236457824707,True,2,0.0,True,3,0.0,False,60.0,60.0,True,2,True,False,36.247291564941406,36.247291564941406,0.0,False
2024-06-27 13:33:56,15.323354721069336,0.0,27.383747100830078,100.0,95.0,60.0,True,1,36.46059036254883,True,2,36.46059036254883,True,3,0.0,False,60.0,60.0,True,2,True,False,36.582576751708984,36.582576751708984,0.0,False
2024-06-27 13:34:00,15.323354721069336,0.0,27.383747100830078,100.0,95.0,60.0,True,1,37.078636169433594,True,2,37.078636169433594,True,3,0.0,False,60.0,60.0,True,2,True,False,37.19966506958008,37.19966506958008,0.0,False
2024-06-27 13:34:03,15.70506477355957,0.0,28.230974197387695,100.0,95.0,60.0,True,1,37.57917404174805,True,2,37.57917404174805,True,3,0.0,False,60.0,60.0,True,2,True,False,37.69879150390625,37.69879150390625,0.0,False
2024-06-27 13:34:07,15.904895782470703,0.0,29.058048248291016,100.0,95.0,60.0,True,1,38.07806396484375,True,2,38.07806396484375,True,3,0.0,False,60.0,60.0,True,2,True,False,38.1963005065918,38.1963005065918,0.0,False
2024-06-27 13:34:10,15.83986759185791,0.0,30.002294540405273,100.0,95.0,60.0,True,1,38.402706146240234,True,2,38.402706146240234,True,3,0.0,False,60.0,60.0,True,2,True,False,38.51936340332031,38.51936340332031,0.0,False
2024-06-27 13:34:13,15.92374324798584,0.0,30.605205535888672,100.0,95.0,60.0,True,1,38.85699462890625,True,2,38.85699462890625,True,3,0.0,False,60.0,60.0,True,2,True,False,38.972652435302734,38.972652435302734,0.0,False
2024-06-27 13:34:16,16.330101013183594,0.0,31.702524185180664,100.0,95.0,60.0,True,1,39.21943664550781,True,2,39.21943664550781,True,3,0.0,False,60.0,60.0,True,2,True,False,39.33326721191406,39.33326721191406,0.0,False
2024-06-27 13:34:19,15.828227043151855,0.0,32.62192916870117,100.0,95.0,60.0,True,1,39.52775955200195,True,2,39.52775955200195,True,3,0.0,False,60.0,60.0,True,2,True,False,39.64006042480469,39.64006042480469,0.0,False
2024-06-27 13:34:23,16.444486618041992,0.0,33.234657287597656,100.0,95.0,60.0,True,1,40.063140869140625,True,2,40.063140869140625,True,3,0.0,False,60.0,60.0,True,2,True,False,40.17441940307617,40.17441940307617,0.0,False
2024-06-27 13:34:26,15.900330543518066,0.0,34.009727478027344,100.0,95.0,60.0,True,1,40.41495132446289,True,2,40.41495132446289,True,3,0.0,False,60.0,60.0,True,2,True,False,40.524932861328125,40.524932861328125,0.0,False
2024-06-27 13:34:29,15.090665817260742,0.0,35.87139892578125,100.0,95.0,60.0,True,1,40.78251647949219,True,2,40.78251647949219,True,3,0.0,False,60.0,60.0,True,2,True,False,40.8908576965332,40.8908576965332,0.0,False
2024-06-27 13:34:33,15.257701873779297,0.0,36.8333854675293,100.0,95.0,60.0,True,1,41.183135986328125,True,2,41.183135986328125,True,3,0.0,False,60.0,60.0,True,2,True,False,41.29001998901367,41.29001998901367,0.0,False
2024-06-27 13:34:36,14.840365409851074,0.0,37.50822830200195,100.0,95.0,60.0,True,1,41.43240737915039,True,2,41.43240737915039,True,3,0.0,False,60.0,60.0,True,2,True,False,41.537681579589844,41.537681579589844,0.0,False
2024-06-27 13:34:40,14.840365409851074,0.0,37.50822830200195,100.0,95.0,60.0,True,1,41.99738693237305,True,2,41.99738693237305,True,3,0.0,False,60.0,60.0,True,2,True,False,42.10154342651367,42.10154342651367,0.0,False
2024-06-27 13:34:43,14.544069290161133,0.0,39.132381439208984,100.0,95.0,60.0,True,1,42.381752014160156,True,2,42.381752014160156,True,3,0.0,False,60.0,60.0,True,2,True,False,42.484500885009766,42.484500885009766,0.0,False
2024-06-27 13:34:47,14.366671562194824,0.0,40.05866622924805,100.0,95.0,60.0,True,1,42.781150817871094,True,2,42.781150817871094,True,3,0.0,False,60.0,60.0,True,2,True,False,42.511314392089844,42.511314392089844,0.0,False
2024-06-27 13:34:51,13.968335151672363,0.0,40.854774475097656,100.0,95.0,60.0,True,1,43.210628509521484,True,2,43.210628509521484,True,3,0.0,False,60.0,60.0,True,2,True,False,42.991432189941406,42.991432189941406,0.0,False
2024-06-27 13:34:54,13.968335151672363,0.0,40.854774475097656,100.0,95.0,60.0,True,1,43.5828742980957,True,2,43.5828742980957,True,3,0.0,False,60.0,60.0,True,2,True,False,43.681453704833984,43.681453704833984,0.0,False
2024-06-27 13:34:57,14.184941291809082,0.0,42.55160140991211,100.0,95.0,60.0,True,1,43.802452087402344,True,2,43.802452087402344,True,3,0.0,False,60.0,60.0,True,2,True,False,43.899505615234375,43.899505615234375,0.0,False
2024-06-27 13:35:01,13.759993553161621,0.0,43.34206771850586,100.0,95.0,60.0,True,1,44.16094207763672,True,2,44.16094207763672,True,3,0.0,False,60.0,60.0,True,2,True,False,44.256690979003906,44.256690979003906,0.0,False
2024-06-27 13:35:04,13.372258186340332,0.0,44.252010345458984,100.0,95.0,60.0,True,1,44.41331481933594,True,2,44.41331481933594,True,3,0.0,False,60.0,60.0,True,2,True,False,44.507747650146484,44.507747650146484,0.0,False
2024-06-27 13:35:07,13.372258186340332,0.0,44.252010345458984,100.0,95.0,60.0,True,1,44.70200729370117,True,2,44.70200729370117,True,3,0.0,False,60.0,60.0,True,2,True,False,44.794918060302734,44.794918060302734,0.0,False
2024-06-27 13:35:11,14.14240837097168,0.0,45.11947250366211,100.0,95.0,60.0,True,1,44.998897552490234,True,2,44.998897552490234,True,3,0.0,False,60.0,60.0,True,2,True,False,45.090362548828125,45.090362548828125,0.0,False
2024-06-27 13:35:14,14.196150779724121,0.0,46.52730941772461,100.0,95.0,60.0,True,1,45.326560974121094,True,2,45.326560974121094,True,3,0.0,False,60.0,60.0,True,2,True,False,45.4167594909668,45.4167594909668,0.0,False
2024-06-27 13:35:18,14.196150779724121,0.0,46.52730941772461,100.0,95.0,60.0,True,1,45.694480895996094,True,2,45.694480895996094,True,3,0.0,False,60.0,60.0,True,2,True,False,45.78360366821289,45.78360366821289,0.0,False
2024-06-27 13:35:21,14.59604263305664,0.0,47.401973724365234,100.0,95.0,60.0,True,1,45.9604377746582,True,2,45.9604377746582,True,3,0.0,False,60.0,60.0,True,2,True,False,46.048099517822266,46.048099517822266,0.0,False
2024-06-27 13:35:25,14.6409330368042,0.0,48.389434814453125,100.0,95.0,60.0,True,1,46.171695709228516,True,2,46.171695709228516,True,3,0.0,False,60.0,60.0,True,2,True,False,46.257713317871094,46.257713317871094,0.0,False
2024-06-27 13:35:28,15.103569984436035,0.0,49.884864807128906,100.0,95.0,60.0,True,1,46.478843688964844,True,2,46.478843688964844,True,3,0.0,False,60.0,60.0,True,2,True,False,46.563655853271484,46.563655853271484,0.0,False
2024-06-27 13:35:32,15.321657180786133,0.0,50.90434265136719,100.0,95.0,60.0,True,1,46.75563049316406,True,2,46.75563049316406,True,3,0.0,False,60.0,60.0,True,2,True,False,46.839149475097656,46.839149475097656,0.0,False
2024-06-27 13:35:35,15.321657180786133,0.0,50.90434265136719,100.0,95.0,60.0,True,1,46.92316436767578,True,2,46.92316436767578,True,3,0.0,False,60.0,60.0,True,2,True,False,47.00498962402344,47.00498962402344,0.0,False
2024-06-27 13:35:39,15.50973892211914,0.0,51.54732131958008,100.0,95.0,60.0,True,1,47.23285675048828,True,2,47.23285675048828,True,3,0.0,False,60.0,60.0,True,2,True,False,47.31361389160156,47.31361389160156,0.0,False
2024-06-27 13:35:42,15.414485931396484,0.0,53.41841125488281,100.0,95.0,60.0,True,1,47.316375732421875,True,2,47.316375732421875,True,3,0.0,False,60.0,60.0,True,2,True,False,47.39549255371094,47.39549255371094,0.0,False
2024-06-27 13:35:45,16.033222198486328,0.0,53.98259353637695,100.0,95.0,60.0,True,1,47.507240295410156,True,2,47.507240295410156,True,3,0.0,False,60.0,60.0,True,2,True,False,47.584877014160156,47.584877014160156,0.0,False
2024-06-27 13:35:49,15.795774459838867,0.0,54.928794860839844,100.0,95.0,60.0,True,1,47.81983947753906,True,2,47.81983947753906,True,3,0.0,False,60.0,60.0,True,2,True,False,47.89653396606445,47.89653396606445,0.0,False
2024-06-27 13:35:52,15.670291900634766,0.0,55.91542053222656,100.0,95.0,60.0,True,1,47.96955490112305,True,2,47.96955490112305,True,3,0.0,False,60.0,60.0,True,2,True,False,48.044673919677734,48.044673919677734,0.0,False
2024-06-27 13:35:55,15.86636734008789,0.0,56.58013153076172,100.0,95.0,60.0,True,1,48.018218994140625,True,2,48.018218994140625,True,3,0.0,False,60.0,60.0,True,2,True,False,48.09169387817383,48.09169387817383,0.0,False
2024-06-27 13:35:59,15.966304779052734,0.0,57.41344451904297,100.0,95.0,60.0,True,1,48.26057052612305,True,2,48.26057052612305,True,3,0.0,False,60.0,60.0,True,2,True,False,48.33293914794922,48.33293914794922,0.0,False
2024-06-27 13:36:02,15.922465324401855,0.0,58.41334533691406,100.0,95.0,60.0,True,1,48.35519027709961,True,2,48.35519027709961,True,3,0.0,False,60.0,60.0,True,2,True,False,48.42616653442383,48.42616653442383,0.0,False
2024-06-27 13:36:05,15.793195724487305,0.0,59.215476989746094,100.0,95.0,60.0,True,1,48.373592376708984,True,2,48.373592376708984,True,3,0.0,False,60.0,60.0,True,2,True,False,48.44290542602539,48.44290542602539,0.0,False
2024-06-27 13:36:08,15.767317771911621,0.0,60.00532531738281,100.0,95.0,60.0,True,1,48.530555725097656,True,2,48.530555725097656,True,3,0.0,False,60.0,60.0,True,2,True,False,48.59852981567383,48.59852981567383,0.0,False
2024-06-27 13:36:11,15.693451881408691,0.0,60.85661697387695,100.0,95.0,60.0,True,1,48.61654281616211,True,2,48.61654281616211,True,3,0.0,False,60.0,60.0,True,2,True,False,48.683204650878906,48.683204650878906,0.0,False
2024-06-27 13:36:15,15.345877647399902,0.0,61.613460540771484,100.0,95.0,60.0,True,1,48.734840393066406,True,2,48.734840393066406,True,3,0.0,False,60.0,60.0,True,2,True,False,48.800079345703125,48.800079345703125,0.0,False
2024-06-27 13:36:20,15.227441787719727,0.0,62.49364471435547,100.0,95.0,60.0,True,1,48.782005310058594,True,2,48.782005310058594,True,3,0.0,False,60.0,60.0,True,2,True,False,48.844520568847656,48.844520568847656,0.0,False
2024-06-27 13:36:23,14.678988456726074,0.0,63.38803482055664,100.0,95.0,60.0,True,1,48.79708480834961,True,2,48.79708480834961,True,3,0.0,False,60.0,60.0,True,2,True,False,48.85810470581055,48.85810470581055,0.0,False
2024-06-27 13:36:27,14.565065383911133,0.0,64.13465881347656,100.0,95.0,60.0,True,1,48.922462463378906,True,2,48.922462463378906,True,3,0.0,False,60.0,60.0,True,2,True,False,48.982234954833984,48.982234954833984,0.0,False
2024-06-27 13:36:30,14.455020904541016,0.0,65.00947570800781,100.0,95.0,60.0,True,1,48.92900085449219,True,2,48.92900085449219,True,3,0.0,False,60.0,60.0,True,2,True,False,48.98731994628906,48.98731994628906,0.0,False
2024-06-27 13:36:33,14.25436782836914,0.0,65.82913208007812,100.0,95.0,60.0,True,1,48.94899368286133,True,2,48.94899368286133,True,3,0.0,False,60.0,60.0,True,2,True,False,49.00594711303711,49.00594711303711,0.0,False
2024-06-27 13:36:36,13.915816307067871,0.0,66.64261627197266,100.0,95.0,60.0,True,1,49.01886749267578,True,2,49.01886749267578,True,3,0.0,False,60.0,60.0,True,2,True,False,49.074462890625,49.074462890625,0.0,False
2024-06-27 13:36:39,14.304142951965332,0.0,67.4112548828125,100.0,95.0,60.0,True,1,49.043060302734375,True,2,49.043060302734375,True,3,0.0,False,60.0,60.0,True,2,True,False,49.097373962402344,49.097373962402344,0.0,False
2024-06-27 13:36:42,13.780125617980957,0.0,68.44633483886719,100.0,95.0,60.0,True,1,48.95232391357422,True,2,48.95232391357422,True,3,0.0,False,60.0,60.0,True,2,True,False,49.004913330078125,49.004913330078125,0.0,False
2024-06-27 13:36:46,13.849329948425293,0.0,69.03351593017578,100.0,95.0,60.0,True,1,49.084102630615234,True,2,49.084102630615234,True,3,0.0,False,60.0,60.0,True,2,True,False,49.135719299316406,49.135719299316406,0.0,False
2024-06-27 13:36:49,14.111838340759277,0.0,70.1464614868164,100.0,95.0,60.0,True,1,48.9974250793457,True,2,48.9974250793457,True,3,0.0,False,60.0,60.0,True,2,True,False,49.047176361083984,49.047176361083984,0.0,False
2024-06-27 13:36:53,14.063714981079102,0.0,70.76063537597656,100.0,95.0,60.0,True,1,49.0985107421875,True,2,49.0985107421875,True,3,0.0,False,60.0,60.0,True,2,True,False,49.147239685058594,49.147239685058594,0.0,False
2024-06-27 13:36:56,13.854191780090332,0.0,71.61791229248047,100.0,95.0,60.0,True,1,49.04585266113281,True,2,49.04585266113281,True,3,0.0,False,60.0,60.0,True,2,True,False,49.09315872192383,49.09315872192383,0.0,False
2024-06-27 13:36:59,14.093342781066895,0.0,72.44883728027344,100.0,95.0,60.0,True,1,48.995235443115234,True,2,48.995235443115234,True,3,0.0,False,60.0,60.0,True,2,True,False,49.04115295410156,49.04115295410156,0.0,False
